text,label
鸭血、鸡血、猪血不能清肺。吃了后大便发黑不是「排毒」，是铁太多没吸收。没那么多毒要排！,0
喝水虽有益健康但不会直接排脂肪,0
咳嗽就是肺热,1
气血虚证需中医辨证论治不可自行判断,0
精子多说明性能力强,1
"定期输液并不能预防心血管疾病大部分水果加热后,营养流失不大,只有少部分维生素C含量高的水果,加热后维生素C会遭到破坏,比如猕猴桃、橘子、柚子、橙子、草莓等。",0
运动一定要快节奏才燃脂,1
维生素片的服用应遵循医生的建议，不应随意大剂量长期服用。,0
多吃蛋白粉就能增肌,1
减肥就必须完全戒糖,1
“脾胃虚弱”应结合现代消化系统检查分析,0
同等摄入量下，动物油和植物油所含能量几乎一致,0
睡眠分阶段包括浅睡、深睡和快速眼动期,0
饭后百步走活到九十九,1
碱性食物能防癌,1
吃菠菜会得肾结石,1
上了年纪都应该吃阿司匹林,1
少食多餐适合部分人但非普适方案,0
起夜频繁属于老化必然现象,1
艾灸可以包治百病,1
高温下运动出汗多，减肥更高效,1
糖尿病早期无明显症状但已对器官造成损害,0
肿瘤治疗策略需多学科综合制定,0
得了传染病一辈子都会传染人,1
糖尿病可通过调整饮食运动和药物控制病情,0
母乳比奶粉营养差,1
月经不是排毒行为而是子宫内膜剥落,0
多看绿色能治疗近视,1
肥胖是因为体质寒湿,1
蛋黄的颜色不能代表营养水平，受到母鸡的年龄、品种、健康状况，饲料成分及色素的含量等多种因素的影响,0
包皮不割会导致不育,1
合理补钙有助脂肪代谢但非减肥手段,0
新冠疫苗是实验品不能打,1
晚饭不吃可能导致营养不足和代谢紊乱,0
鱼刺卡喉喝醋能软化,1
登革热主要通过蚊虫叮咬传播,0
趁热吃东西对胃肠更好,1
得癌症不能吃糖,1
老花眼是自然退化与智力无关,0
激光手术需评估术后仍需保护,0
心理治疗是外国人的玩意,1
隐形眼镜需定时更换避免缺氧与感染,0
咨询不是说教而是协助探索自我,0
调气补肾是治百病之本,1
捏脊可以治疗孩子挑食,1
心理疾病与生理疾病一样需要科学治疗,0
流感就是小感冒没必要治疗,1
喝苏打水不能酸碱体质、,0
打手枪会使阴茎变短,1
得癌的人都是命不好,1
糖吃多了会导致孩子变笨,1
跑步时心率控制在燃脂区间更有效,0
性生活频繁女性容易子宫下垂,1
看心理医生就是精神病,1
病毒能渗透任何衣服口罩无效,1
洗牙会把牙齿洗坏,1
性生活越多越伤身体,1
每日补充多种维生素以及多种微量元素有益健康,1
艾滋病能通过咳嗽传播,1
社恐就是装出来的,1
节日或外出时关注份量胜过完全忌口,0
五脏六腑状态无法由指甲颜色直接判断,0
香蕉空腹吃会中毒,1
睡前不宜摄入高脂或高糖食物,0
喝汤并不能「大补」。,0
鲶鱼可以吃,0
中医与营养学结合有助个体养护,0
所谓“气血两虚”并无法通过自我判断确诊,0
有心理疾病不能正常生活和工作,1
疫苗导致免疫系统崩溃,1
灸法越烫越有效,1
充足饮水适度限盐平衡蛋白质摄入量增加膳食纤维的摄入量可以预防肾结石,0
心理咨询师受职业伦理约束需保密当事人信息,0
平板支撑提升核心稳定非直接减脂,0
洗碗能治疗肩周炎,1
男人要壮阳必须吃补肾药,1
心理咨询并非闲聊而是专业会谈,0
洗冷水澡不能增强免疫力反而可能诱发感冒,0
尿尿次数多，说明肾不好,1
胶带捆过之后，蔬菜中的甲醛超标,1
频繁自慰不会导致器官变形,0
过度哭泣暂时模糊视力但不致盲,0
心理疾病只发生在弱者身上,1
生活规律运动均衡才是真正的养生之道,0
心理病就像感冒一样会自动好,1
未婚女性不应该使用妇科产品,1
HPV疫苗影响生育能力,1
不睡觉能增强意志力,1
打疫苗会损伤大脑,1
换季输液预防心脑血管病,1
肝病患者不能吃蛋,1
口舌生疮需结合营养和病毒感染综合判断,0
坐飞机会加重近视,1
所有慢性病都可以通过调理根治,1
放血疗法存在感染风险并不推荐,0
体重不是唯一衡量健康的标准,0
疫苗成分对身体伤害大于疾病本身,1
晚上泡脚越久越好,1
月经杯不会影响处女膜完整性,0
多喝水有利健康但不等于越多越好,0
流感可能引发并发症应及时治疗,0
鸡汤有毒不能每天喝,1
远眺为调节训练但非治疗方式,0
肚脐贴姜能治胃寒,1
慢性病如糖尿病高血压可通过管理控制,0
疫苗接种不等于100%免疫但能显著降低严重风险,0
血糖高就是糖吃多了,1
有宠物就容易得传染病,1
洗头可保持清洁但非防病措施核心,0
健康饮食要避免极端限制某类营养素,0
针灸对某些疼痛和神经性问题有疗效,0
做噩梦是阴虚火旺,1
大豆异黄酮能减缓乳腺癌细胞增长，降低乳腺癌发生风险,0
每天睡午觉能延年益寿,1
长时间睡眠也可能与抑郁或慢病有关,0
别靠喝酒暖身子。酒精会刺激血管扩张，让皮肤感到温暖。但这样会散失很多热量，过一会反而更冷。,0
吃猪脑能变聪明,1
热敷和艾灸需注意适应症及禁忌人群,0
体外排精避孕失败率高并不可靠,0
腹肌每天练越多越快出来,1
精神疾病患者大多温和无攻击性,0
视力异常应由专业眼科评估而非归因肝功能,0
白发拔一根长三根,1
高血压患者可在医生指导下注射疫苗,0
吃蛋黄会升高胆固醇,1
别靠不吃晚饭减肥。,0
水果的营养价值不会因食用时间而改变，但不同人群可根据自身需求选择吃水果的时机,0
睡前喝牛奶一定能睡着,1
青少年不需要眼科检查,1
喝酒使我们容易入睡，但却更容易早醒，而且醒来后更难睡着。另一方面，酒精的“助眠”效果会逐渐递减,0
疫苗虽保护力降低仍有效降低住院风险,0
不吃饭加运动是最快减脂方法,1
维生素C越多越好,1
包了保鲜膜的西瓜，会滋生更多细菌,1
精神疾病患者也可有高功能状态,0
不需要热身直接开练更有效,1
健脾补气可包治百病,1
每天花五六分钟转动眼球能治愈高度近视,1
心理病就是想太多,1
睡觉流口水通常为熟睡状态,0
癌症不需要化疗靠食疗就行,1
婚前性行为需双方自愿与安全防护,0
节食过程中不要运动,1
梦境属于正常生理现象,0
每天眨眼100次可恢复视力,1
吃中药不能吃萝卜,1
不能仅凭有无“头痛”“头晕”的症状来判断高血压的严重程度,0
皮肤黑说明肾不好,1
传染病防治需科学规范非靠意志力,0
中药泡脚可以替代口服药,1
常用眼必然近视,1
优质安全套已通过致癌性检测无害,0
苦瓜再苦也能降血糖,1
规律性生活有益身心健康,0
中药无副作用可以长期随意吃,1
心理支持对慢性病患者康复非常关键,0
长痘可由内分泌或皮肤因素引起,0
所有植物油都是低脂的,1
坐月子吃鸡蛋越多越好,1
体重掉得越快越好,1
身体脂肪的减少依赖长期能量摄入小于消耗,0
去看心理医生是丢人的事,1
饮食行为应配合生活习惯和运动计划制定,0
疫苗的有效性与接种程序和时机密切相关,0
喝酒促进代谢有助减肥,1
夜里醒来不能再入睡说明身体有病,1
戴老花镜越早越容易依赖,1
口服中药需防范肝肾功能影响,0
节食一天等于瘦0.5公斤,1
孩子早晚会长高,1
隐形眼镜应正确使用与护理,0
外地人非高危传播群体,0
饭后百步走活到九十九,1
手心发热是虚火旺,1
「千滚水」不会致癌,0
瘦就是美,1
睡觉戴矫正眼镜能治近视,1
喝热水能治百病,1
指甲颜色看身体五脏健康状况,1
风湿病是因为风吹的,1
高个子容易得癌,1
早上空腹喝淡盐水可以排毒养颜,1
补充优质脂肪有助激素调节,0
阴道松弛了就代表性生活混乱,1
狂犬疫苗按程接种可有效预防发病,0
心理困扰是生活中常见现象需理性面对,0
牛奶越浓越有营养,1
喝凉茶能去火祛湿,1
胡萝卜和白萝卜不能一起吃,1
儿童梦魇多与心理压力或发育阶段有关,0
用牙膏洗脸能除黑头,1
疫苗能让人失去生育能力,1
运动后补水应以常温为宜,0
孕妇吃燕窝孩子皮肤好,1
运动强度越大，减肥效果越好,1
锻炼后摄入营养助恢复不致发胖,0
宝宝头型是睡出来的,1
拔火罐能瘦身塑形,1
长期生酮饮食还可能对健康产生负面影响，包括肾脏负担、酮酸中毒和营养不均衡等问题,0
南瓜可控血糖升高适量可用于糖尿病饮食,0
吃代餐能长期代替正餐减肥,1
白发多由遗传和年龄引起非单一肾亏,0
"洗牙可以清除牙石,阻止进一步的牙槽骨吸收破坏,防止牙龈出血或者牙齿松动,帮助治疗牙周炎等口腔疾病,但也会使原本就松动的牙齿暴露出来。随着治疗的",0
多吃补品就等于养生,1
疫苗可以植入操控芯片,1
夜间进食不是必定发胖关键在总热量控制,0
洗澡时加醋可排毒美容,1
早泄是因为肾虚,1
慢动作训练可增强肌肉控制能力,0
吃坚果不会发胖,1
女性绝经后就不需要关注性健康,1
奶白色的汤不是更营养。汤之所以是奶白色，是脂肪多,0
只要少吃就等于健康,1
橄榄油适合凉拌烹调应注意烟点限制,0
降压药致癌,1
外国人用空心菜净化土壤，空心菜是“毒蔬菜之王”,1
多吃辣会得胃溃疡,1
不规律睡眠与肥胖、糖尿病风险上升相关,0
天然维生素 C 不比合成的好,0
靠断食就能长期维持理想体重,1
老花和近视可以相互抵消,1
睡觉时必须全黑才能分泌褪黑素,1
心理医生和咨询师具有专业资质和培训,0
疫苗不会让人“成瘾”也无依赖性,0
出汗与运动效果无直接因果关系,0
换床睡不着说明心理有问题,1
吃欺骗餐能够提高基础代谢,1
只要不流泪就不是干眼症,1
运动后适度进食有助恢复,0
近视手术可矫正视力但不能提高眼睛结构功能,0
吃某些水果可以自然避孕,1
疫苗是资本操控的结果,1
脚心贴蒜治咳嗽,1
奶制品是良好钙来源乳糖不耐者可选代乳品,0
所有人都适合吃全素,1
婴儿剃光头发会长更浓,1
焦虑是注意力不集中的结果,1
心理治疗等于被精神控制,1
性冷淡与婚姻满意度无绝对关系,0
多补维生素对身体没坏处,1
体重高者可选择低冲击运动,0
吃安眠药越多越有效,1
性健康问题没必要公开谈论,1
降压药胃病药 抗抑郁药  解热镇痛药   部分感冒药 易导致中暑,0
苦味不代表疗效强药性需明确配伍科学,0
蜂蜜有排毒养颜的功效,1
疫苗使机体产生记忆性免疫应对未来暴露,0
燕窝养颜,1
药膳需科学配比不可盲信坊间传方,0
长期吃咸菜一定会得胃癌,1
肩周炎是冻出来的,1
少精症不可逆不能生育,1
刮痧能改善贫血,1
中药需要喝得苦才是“良药”,1
减肥药都有效只是要选对,1
新冠病毒可通过飞沫和气溶胶传播,0
多吃菠菜不会贫血,1
健康青年也应接种疫苗防扩散,0
吃降糖药会导致肾衰,1
维生素摄入建议优先通过食物获取,0
每个人体质不同养生建议不能一概而论,0
服用中药后立刻见效说明药到病除,1
感冒时洗澡注意保暖无害,0
心理疾病是被“说服”得来的,1
安全期避孕一定有效,1
只吃水果不吃饭就能减肥,1
痛风不能吃豆制品,1
注意查看食品标签。采购预包装食品时，注意查看生产日期、保质期等。建议购买独立小包装食物。,0
使用微波炉加热食品致癌,1
光照与黑暗调节人体昼夜节律,0
营养摄入应结合个人健康状况和目标,0
宝宝晚上哭是肚子里有虫,1
消毒水喝一点也能清毒,1
吃葡萄籽就能抗衰老,1
中医号脉能知道癌症早期,1
老年人看不清是正常老化不用治疗,1
精油香薰无明确杀菌防疫功能,0
眼药水可以美白眼白,1
癌细胞可以被某些草药完全消灭,1
小孩磨牙说明缺钙,1
不做手术近视永远不能治,1
生完孩子，别喝「下奶酒」。,0
泡脚水里加花椒能祛湿毒,1
淀粉类蔬菜不属于主食,1
冷水洗脸能缩毛孔,1
自然感染更能增强免疫力,1
疫苗不会在体内累积有毒物质,0
腹泻，不要禁食。,0
健身房比在家锻炼更容易瘦,1
每天坚持敲胆经能瘦腿,1
长期失眠没关系习惯就好,1
高血压、高脂血症患者，以及超重肥胖者，需要注意控制食用油摄入量,0
打疫苗会终身不孕,1
夏季腹泻要吃抗生素,1
风油精不能防病毒传播,0
均衡饮食+适量运动才是减脂正道,0
中药汤剂能预防流感病毒,1
孩子多晒太阳皮肤会变黑,1
增加日常非运动性活动如走路也有利减肥,0
感染病毒不能吹空调,1
骨头汤不补钙。,0
癌症患者不能接种疫苗,1
海豹油能降血脂、预防心脑血管疾病和糖尿病、抗炎抗衰、提高抵抗力、减肥,1
只有重大打击才会诱发心理疾病,1
越贵的食材越有营养,1
运动饮料适合所有运动人群,1
跳绳适合多数人群但应评估心脏状况,0
蔬菜熟吃可提升某些营养吸收率如番茄红素,0
中药补品应因人而异不能人人适用,0
酸痛并不代表训练有效,0
适度跑步不会损伤关节,0
剧烈运动才有燃脂效果,1
高度近视需定期检查眼底防并发症,0
肝郁就是女性情绪不好的根本原因,1
适度奖励性饮食有助坚持减肥计划,0
心理病人不能参与集体生活,1
所有病毒都会弱化变成感冒,1
疫苗接种有明确禁忌人群其余群体皆可接种,0
核酸阳性就是新冠,1
梦到水是肾病信号,1
疫苗打多了会中毒,1
练背没用又看不到,1
疫苗通过激活免疫系统建立防护屏障,0
艾滋病患者不能碰别人,1
避孕是双方责任不是女性专属,0
磁疗产品不太可能治愈颈椎病、关节炎等慢性疾病，对部分轻症患者可能起到缓解作用,0
孕妇不能用电脑手机,1
高强度间歇训练有助提升代谢和燃脂效率,0
出汗多就能把病毒逼出来,1
怀孕早期是否性生活应根据个体情况评估,0
HPV疫苗只能打一次,1
肚子上肉软说明更容易减,1
眼药水滴多了能治近视,1
运动和饮食控制应长期进行而非短期突击,0
用生姜擦头皮能治疗脱发,1
吃素不会缺乏任何营养,1
疫苗制造商隐瞒大量不良反应,1
碳水等于热量炸弹,1
月经不调吃红糖水就好,1
不累就没有锻炼效果,1
打鼾需警惕是否伴有呼吸暂停综合征,0
红糖水可以治疗一切妇科问题,1
中药和西药都可能有副作用需遵医嘱,0
用热毛巾捂肚子可以护宫养卵,1
多数新冠患者可完全康复,0
运动时喝水会导致抽筋,1
喂奶后不能马上抱孩子站起来,1
蔬菜可生熟搭配获取不同营养,0
经常吃豆腐并不会得肾结石,0
开空调会得肩周炎,1
口苦口干可能与肝胆或代谢有关,0
少精症可治疗部分仍可生育,0
手机字体调大就不伤眼,1
晚睡的人更聪明,1
每天笑一笑癌细胞会死掉,1
保健不能代替治疗健康问题应及时就医,0
床上玩手机助于放松睡眠,1
所谓碱性体质缺乏现代医学依据,0
心理问题会让人变坏,1
心理障碍与大脑生物学及生活经历有关,0
“零添加”通常指不额外添加防腐剂、色素、香精等食品添加剂，听起来好像“天然”，但这并不等于更营养或更安全,0
饭前喝醋减肥,1
无症状时佩戴口罩依然有意义,0
感染期患者应保持适度活动非完全卧床,0
心理咨询师不能读心而是引导当事人觉察,0
空调最合适的温度不一定是26℃,0
发热期间应补水防止脱水,0
每天喝中药茶能永远不生病,1
心理病不属于“真正的病”,1
跑步越久瘦得越快,1
不吃早饭更容易发胖,0
多样化饮食更有助于营养均衡,0
按摩颈椎可以缓解颈椎病的一些症状但不是所有类型的颈椎病都适合按摩,0
高血压治不好是因为吃了冷饮,1
疫苗中的成分均在安全标准范围内,0
心理疾病需持续观察不宜仓促下结论,0
牛奶营养价值不因稀稠而变化,0
大部分所谓减肥茶仅为利尿剂作用,0
戴隐形眼镜更护眼,1
大便稀是肠道变差了,1
癌症也可以通过靶向和免疫治疗提高生存期,0
控制卡路里不代表放弃美味可采用健康烹饪法,0
父母近视，孩子得近视的概率会变大,0
孩子心理问题都是家长太溺爱,1
运动后越饿说明越有效,1
每天按时排便能减重,1
咬牙说明肝火旺,1
使用电子产品会延迟褪黑素分泌,0
中药泡茶日常饮用能防百病,1
痰多说明肺有毒,1
晚上12点前睡才算真正睡眠,1
得过水痘就不能打水痘疫苗,1
心理咨询可提升情绪调节与人际交往能力,0
生酮饮食无副作用,1
胆固醇高就是病,1
生姜外用治疗脱发无科学依据,0
老人运动容易骨折应避免,1
健康饮食应包括碳水蛋白脂肪的平衡搭配,0
早晨空腹跑步最能燃脂,1
三高不能吃鸡蛋黄,1
水果和海鲜可以同食不会中毒,0
蛋白质摄入需根据体重与活动量调整,0
牛奶和香蕉一起吃不会拉肚子。,0
抑郁症和悲伤没区别,1
正确使用散瞳剂对眼睛不会产生危害,0
每天必须喝八杯水,1
维生素C能够预防感冒，吃得越多越好,1
把苹果加热一下再食用，更适合老年人和消化不良者。无论煮、蒸，还是烤，苹果的营养素都没有太大的损失。,0
吃素应注意蛋白质和微量元素的平衡,0
拔罐时疼痛说明病根深,1
正规安全套不会影响阴道菌群平衡,0
吃无花果不能降血糖。,0
打疫苗前不需过度忌口正常饮食即可,0
肌肉质量与健康密切相关,0
放血疗法能治疗各种慢性病,1
按揉脚底反射区能治心脏病,1
用中药面膜能祛斑美白,1
衣物表面病毒存活时间有限,0
童年创伤对成年人没影响,1
适当加热可通过改变食物结构，使其更易消化吸收。,0
补血要结合缺铁情况不能盲目吃阿胶,0
男性射精时间越久越强壮,1
多吃VC就不会得病,1
确诊患者有权获得医疗与社会支持,0
近视不是病不需要理会,1
白萝卜、胡萝卜可以一起吃。,0
喝酸奶不能助消化。,0
疫苗多数需多剂次接种以巩固免疫,0
拔罐后皮肤出现瘀斑为毛细血管破裂反应,0
禽流感病毒能通过鸡蛋传播,1
不直接饮用野外生水。看上去干净的河水、湖水等野外生水，不一定符合饮水卫生标准，不要直接饮用。,0
夜间醒来1-2次属正常若难以再次入睡应关注,0
肌肉多就等于健康,1
遗传是近视因素之一但环境同样关键,0
精神类药物需遵医嘱使用大多数不致依赖,0
长期睡眠不足会增加慢性病风险,0
疫苗对于控制传染病暴发具有不可替代的作用,0
基础代谢下降可通过运动饮食干预改善,0
艾滋病毒不通过皮肤接触传播,0
精子存活时间很短不可能意外怀孕,1
疫苗导致婴儿发育迟缓,1
心理咨询师不能帮人解决实际问题,1
板蓝根无证据预防新冠,0
老人气短乏力就是“气虚”,1
心梗可无预兆突发需重视急救知识,0
早起喝凉白开最解毒,1
疫苗未被发现会诱发精神疾病,0
疫苗让婴儿产生幻觉,1
舌苔厚不等于有病需结合其他症状判断,0
感冒多喝水就能好,1
疫苗不会造成性激素分泌紊乱,0
所谓“火气大”可能是感染或过敏反应,0
心理疾病的康复率因病种和治疗配合度不同,0
鼻子塌了是肺不好,1
睡眠断续多为睡眠障碍标志需评估原因,0
传染病患者需要被科学对待与尊重,0
吃巧克力会得青春痘,1
眼保健操非治疗而是预防性辅助手段,0
拥有肌肉可提升代谢和健康,0
湿疹能通过洗热水澡缓解,1
喝柠檬蜂蜜水空腹燃脂,1
奶茶比可乐健康,1
疫苗都是西方用来灭绝东方人种的手段,1
长期用药对肝肾伤害比病还大,1
睡前情绪不会影响睡眠质量,1
用眼强度而非度数决定疲劳程度,0
抑郁症治不好只能靠命,1
偶尔熬夜后应恢复正常作息而非狂补觉,0
精液射出不会造成身体“元气大伤”,0
得病是因为“运气差”,1
心理问题可以通过多种方式干预如认知行为疗法,0
疫苗接种可降低传播与重症风险,0
饮食多样化有助于防止微量营养素缺乏,0
合理适度的运动对哮喘患者十分重要,0
越苦的药越有用,1
糖分是身体的毒素,1
体虚者必须吃补药调理,1
良好的心理健康促进学习效率与生活质量,0
慢性病就是“慢性中毒”,1
只要看清就没必要换镜片,1
戴眼镜会让近视越来越深,1
心理疾病可作为残障类型接受合理便利,0
怀孕后不能同房,1
疫苗接种是公共卫生成功典范,0
疫苗会损害免疫系统,1
空腹运动不一定有损健康,0
洗澡时不能洗头会中风,1
正确通风戴口罩能降低传播风险,0
只要没插入就不会怀孕,1
接种疫苗虽不能100%阻断但能保护大多数人,0
拉伸能改善柔韧性降低受伤风险,0
怀孕需满足排卵与精子结合非由高潮决定,0
镜片需定期检查是否合适,0
糖尿病不是富人专属也可发生在营养不良者,0
牛奶不能和橘子一起喝会中毒,1
用精油熏香能杀菌防疫,1
体重可能不变但体脂率下降说明成效,0
睡醒后梦能记住就代表休息差,1
热水烫碗筷可以去除碗筷表面的尘土以及油脂，起到一定清洁作用，但是并没有明显的杀菌消毒效果,0
跳操是一种高效有氧方式,0
一次感染终身免疫,1
体内射精才算真正的性行为,1
情绪低落几天不等于抑郁症,1
汗蒸能排毒减肥,1
并非所有女性初次性行为都会出血,0
喝苦丁茶能降三高,1
快递经常消毒传播风险极低,0
喝咖啡可轻微提升代谢但效果有限,0
适当性生活有助于夫妻关系和身心健康,0
游泳有助关节健康但不直接增高,0
性病治愈后不会遗传给下一代,0
抑郁症不能工作也不能学习,1
体寒是百病之源要多喝热水调理,1
空气清新剂可以杀死病毒,1
体寒的人需要年年艾灸,1
反复感染会让人变傻,1
性生活少容易得癌症,1
感冒多数为病毒感染抗生素无效,0
疫苗只在发病率高时才有用,1
疫苗不含水银和有害重金属,0
吃阿胶补血效果显著适合所有女性,1
糖是癌细胞的食物,1
左眼跳财右眼跳灾,1
术后适当运动对视力无不良影响,0
吃得越早越容易瘦,1
“宫寒”是中医用语非西医病理诊断,0
主食吃得少身体更轻盈,1
头发少是因为洗太勤,1
富含维生素C、B族维生素等不耐热营养素的蔬菜，生吃更能保留营养，所以建议彻底洗净后生吃。,0
舞蹈是一种有效训练方式,0
佩戴眼镜后不能再恢复裸眼,1
吃抗过敏药不一定会产生依赖,0
喝咖啡会致癌,1
牙齿不整齐影响智商,1
疫苗是跨国集团操控社会的工具,1
眼睛需要矫正时应及时配镜,0
吃香蕉不能润肠通便,0
肿瘤复发都是医院治疗不当,1
晒黑后涂牛奶能变白,1
初夜不出血代表女性有问题,1
睡前建立仪式感有助放松和入眠,0
喝醋不能软化血管也不能预防心梗,0
适度自慰是正常的性行为表达方式,0
只吃素就不会得传染病,1
心理病人没法控制自己行为,1
泡沫尿并不一定意味着肾脏有问题。大多数情况下，它可能是由于日常生活中的无害因素引起的，如高蛋白饮食、尿液浓度高、尿液流速快或站立排尿时与马桶水面接触剧烈等,0
化疗是治疗癌症的重要手段之一,0
喝稀饭吃面条养胃,1
多吃红糖红枣能补血,1
熬夜只要补觉就能恢复,1
规律生活习惯对睡眠质量至关重要,0
艾滋病感染后有一个窗口期,0
感到焦虑是因为你太无能,1
运动只靠坚持，不讲方法,1
儿童睡眠不足会影响生长激素分泌,0
代餐食品应科学评估成分是否满足基础代谢,0
睡觉脚朝西不吉利,1
使用安全套会致癌,1
打手枪导致肾功能衰竭,1
低脂肪饮食未必更健康关键在脂肪种类,0
近视手术安全有效需个体评估,0
性病可发生于任何性取向的人群,0
晚睡早起比早睡早起更有效率,1
心理问题可以通过治疗得到有效缓解或治愈,0
慢性病就是养不好只能靠药拖着,1
“体寒”不是现代医学诊断标准,0
药酒泡得越久药效越强,1
艾灸存在烫伤等风险不可频繁无序操作,0
近视手术会掉视力,1
儿童营养需求需在专业指导下补充,0
晚上看手机屏幕没关系,1
隔着玻璃晒太阳无法促进人体对钙的吸收,0
适度运动可改善癌症患者体能与生活质量,0
倒头就睡代表身体健康,1
正常食用腐乳不会致癌,0
无籽水果不是打了避孕药。,0
每天眼药水代替休息也可以,1
自残行为通常源于极度痛苦需支持与干预,0
熬夜可能加重眼干、疲劳与近视风险,0
野生鱼不一定更好,0
鸡蛋每天最多只能吃一个,1
打哈欠会把脑子氧化,1
中药调经一定有效,1
感冒了出汗就会好,1
性冷淡可通过医疗咨询与伴侣沟通改善,0
减肥越快效果越好,1
跑步后不能马上喝水,1
边走路边喝水伤肾,1
跳舞可提高心肺和协调性,0
跳绳有助心肺但不会直接增高,0
面色苍白就是贫血,1
降压药不成瘾长期使用是控制手段之一,0
运动后食欲变化因人而异,0
不出汗说明运动无效,1
个别人可能对精液蛋白质过敏较为罕见,0
连续熬夜几天没事只要之后休息,1
正规疫苗均经过国家药监审批核发,0
经络不通百病皆生,1
百会穴常用于宁神醒脑但不是智力治疗点,0
走路驼背能消耗热量,1
耐力训练与抗阻训练结合更有利于减脂塑形,0
高钙奶含有更多的钙，但其钙质多为添加的碳酸钙或乳酸钙，吸收率低，补钙效果不显著,0
癌细胞怕氧气常做深呼吸能治病,1
焦虑说明你不成熟,1
指甲上的月牙是健康晴雨表,1
关节炎的发病机制较为复杂，可能与免疫、遗传、感染、代谢等多个因素有关，因此并不能说关节炎就是由湿冷天气引起的。,0
穿红衣服能驱邪气,1
感冒就是病毒感染吃抗生素能好,1
不戴眼镜可以“锻炼”眼睛,1
手脚发凉就是气血不通,1
剖腹产的孩子免疫力差,1
夏季吃荔枝补气血,1
瑜伽可配合其他训练构建全面体能,0
馒头冷冻超过两天会有黄曲霉毒素，会致癌,1
鸡蛋壳的颜色和鸡的品种有关，与营养价值没有关联,0
坐飞机会导致中耳炎,1
生姜红糖水能治所有感冒,1
合理隔离是切断传播链的重要手段,0
经常睡午觉会变胖,1
红枣和虾同食会引发皮炎,1
童年经历可能深远影响成年心理,0
性交时间越长越健康,1
喝碱性水能逆转癌症,1
疫苗有毒应避免注射,1
不饿的时候不吃饭就一定不会胖,1
天气冷骨头会变脆,1
睡眠困难可通过行为疗法改善,0
轻度散光需关注高散光应及时矫正,0
并不是运动半小时以上才有效果,0
热水泡脚等于补阳气,1
小番茄是转基因产物,1
焦虑只是懒惰的表现,1
断骨增高不能帮助快速长高,0
孩子长不高是因为不补钙,1
卧室放绿植有助于睡眠,1
节食三天可以瘦一圈,1
深色蔬菜富含抗氧化物可适当摄入,0
乳糖不耐受不等于不能喝奶,0
喝红酒能抗氧化还能减肥,1
拔罐出紫印说明体内湿寒重,1
癌症是手术引发扩散的,1
初学者可自学入门后再考虑教练指导,0
晚饭不吃就一定能瘦下来,1
用酸奶灌肠可以清除脂肪,1
降压药可以按照正常服药时间服完后再进行体检，避免造成血压波动过大，还可同时评估降压药物的治疗效果；而有些需要随餐服用的降糖药则不应空腹服用，一般建议随身携带降糖药，待完成空腹项目后进餐时服用，这样既保证了服药效果，又检测了真实的空腹血糖。,0
糖尿病患者需结合血糖、饮食、运动动态管理,0
红肉适量摄入有利补铁不等于不健康,0
吃酱油会变黑，喝牛奶能美白。,1
心理问题可通过早期干预有效缓解,0
果汁含糖量高不建议代替水果摄入,0
冰箱里的水不能直接喝,1
碳水是脑部和身体的主要能量来源不应完全剔除,0
疫苗无法真正防病,1
空腹运动需谨慎避免低血糖风险,0
游泳可增强肌耐力改善姿态,0
大蒜虽含抗菌成分但不能代替治疗,0
心理疾病可与躯体疾病同时发生需协同治疗,0
核酸阳性需结合症状判断是否为新冠,0
早餐摄入蛋白质有助于增强饱腹感和控制体重,0
